time,logger,level,message,exception
2012-04-18 07:52:40.3599,Raven.Database.Indexing.IndexStorage,Warn,"Segments file=segments_a numSegments=5 version=FORMAT_DIAGNOSTICS [Lucene 2.9]
  1 of 5: name=_0 docCount=28
    compound=True
    hasProx=True
    numFiles=2
    size (MB)=0.00
    diagnostics = {os=Windows_NT, lucene.version=2.9.4.1, source=flush, os.arch=AMD64, os.version=Microsoft Windows NT 6.1.7601 Service Pack 1, java.version=, java.vendor=}
    has deletions [delFileName=_0_2.del]
    test: open reader.........OK [18 deleted docs]
    test: fields..............OK [4 fields]
    test: field norms.........OK [0 fields]
    test: terms, freq, prox...OK [53 terms; 112 terms/docs pairs; 40 tokens]
    test: stored fields.......OK [30 total field count; avg 3.00 fields per doc]
    test: term vectors........OK [0 total vector count; avg 0.00 term/freq vector fields per doc]

  2 of 5: name=_1 docCount=17
    compound=True
    hasProx=True
    numFiles=2
    size (MB)=0.00
    diagnostics = {os=Windows_NT, lucene.version=2.9.4.1, source=flush, os.arch=AMD64, os.version=Microsoft Windows NT 6.1.7601 Service Pack 1, java.version=, java.vendor=}
    has deletions [delFileName=_1_2.del]
    test: open reader.........OK [16 deleted docs]
    test: fields..............OK [4 fields]
    test: field norms.........OK [0 fields]
    test: terms, freq, prox...OK [36 terms; 68 terms/docs pairs; 4 tokens]
    test: stored fields.......OK [3 total field count; avg 3.00 fields per doc]
    test: term vectors........OK [0 total vector count; avg 0.00 term/freq vector fields per doc]

  3 of 5: name=_2 docCount=15
    compound=True
    hasProx=True
    numFiles=2
    size (MB)=0.00
    diagnostics = {os=Windows_NT, lucene.version=2.9.4.1, source=flush, os.arch=AMD64, os.version=Microsoft Windows NT 6.1.7601 Service Pack 1, java.version=, java.vendor=}
    has deletions [delFileName=_2_2.del]
    test: open reader.........OK [15 deleted docs]
    test: fields..............OK [4 fields]
    test: field norms.........OK [0 fields]
    test: terms, freq, prox...OK [32 terms; 60 terms/docs pairs; 0 tokens]
    test: stored fields.......OK [0 total field count; avg NaN fields per doc]
    test: term vectors........OK [0 total vector count; avg NaN term/freq vector fields per doc]

  4 of 5: name=_3 docCount=14
    compound=True
    hasProx=True
    numFiles=2
    size (MB)=0.00
    diagnostics = {os=Windows_NT, lucene.version=2.9.4.1, source=flush, os.arch=AMD64, os.version=Microsoft Windows NT 6.1.7601 Service Pack 1, java.version=, java.vendor=}
    has deletions [delFileName=_3_2.del]
    test: open reader.........OK [14 deleted docs]
    test: fields..............OK [4 fields]
    test: field norms.........OK [0 fields]
    test: terms, freq, prox...OK [30 terms; 56 terms/docs pairs; 0 tokens]
    test: stored fields.......OK [0 total field count; avg NaN fields per doc]
    test: term vectors........OK [0 total vector count; avg NaN term/freq vector fields per doc]

  5 of 5: name=_4 docCount=13
    compound=True
    hasProx=True
    numFiles=1
    size (MB)=0.00
    diagn",
2012-04-18 07:52:40.3599,Raven.Database.Indexing.Index.Indexing,Debug,Creating index for Profile/ByBookId,
2012-04-18 07:52:40.3599,Raven.Database.Indexing.IndexStorage.Startup,Debug,Loading saved index Profile/ByBookTitle,
2012-04-18 07:52:40.3599,Raven.Database.Indexing.IndexStorage.Startup,Warn,"Unclean shutdown detected on Profile/ByBookTitle, checking the index for errors. This may take a while.",
2012-04-18 07:52:40.4079,Raven.Database.Indexing.IndexStorage.Startup,Warn,"Checking index Profile/ByBookTitle took: 00:00:00.0458768, clean: True",
2012-04-18 07:52:40.4079,Raven.Database.Indexing.IndexStorage,Warn,"Segments file=segments_a numSegments=9 version=FORMAT_DIAGNOSTICS [Lucene 2.9]
  1 of 9: name=_0 docCount=80
    compound=True
    hasProx=True
    numFiles=2
    size (MB)=0.00
    diagnostics = {os=Windows_NT, lucene.version=2.9.4.1, source=flush, os.arch=AMD64, os.version=Microsoft Windows NT 6.1.7601 Service Pack 1, java.version=, java.vendor=}
    has deletions [delFileName=_0_2.del]
    test: open reader.........OK [42 deleted docs]
    test: fields..............OK [3 fields]
    test: field norms.........OK [0 fields]
    test: terms, freq, prox...OK [109 terms; 240 terms/docs pairs; 114 tokens]
    test: stored fields.......OK [76 total field count; avg 2.00 fields per doc]
    test: term vectors........OK [0 total vector count; avg 0.00 term/freq vector fields per doc]

  2 of 9: name=_1 docCount=40
    compound=True
    hasProx=True
    numFiles=2
    size (MB)=0.00
    diagnostics = {os=Windows_NT, lucene.version=2.9.4.1, source=flush, os.arch=AMD64, os.version=Microsoft Windows NT 6.1.7601 Service Pack 1, java.version=, java.vendor=}
    has deletions [delFileName=_1_2.del]
    test: open reader.........OK [40 deleted docs]
    test: fields..............OK [3 fields]
    test: field norms.........OK [0 fields]
    test: terms, freq, prox...OK [37 terms; 120 terms/docs pairs; 0 tokens]
    test: stored fields.......OK [0 total field count; avg NaN fields per doc]
    test: term vectors........OK [0 total vector count; avg NaN term/freq vector fields per doc]

  3 of 9: name=_2 docCount=1
    compound=True
    hasProx=True
    numFiles=1
    size (MB)=0.00
    diagnostics = {os=Windows_NT, lucene.version=2.9.4.1, source=flush, os.arch=AMD64, os.version=Microsoft Windows NT 6.1.7601 Service Pack 1, java.version=, java.vendor=}
    no deletions
    test: open reader.........OK
    test: fields..............OK [3 fields]
    test: field norms.........OK [0 fields]
    test: terms, freq, prox...OK [3 terms; 3 terms/docs pairs; 3 tokens]
    test: stored fields.......OK [2 total field count; avg 2.00 fields per doc]
    test: term vectors........OK [0 total vector count; avg 0.00 term/freq vector fields per doc]

  4 of 9: name=_3 docCount=38
    compound=True
    hasProx=True
    numFiles=2
    size (MB)=0.00
    diagnostics = {os=Windows_NT, lucene.version=2.9.4.1, source=flush, os.arch=AMD64, os.version=Microsoft Windows NT 6.1.7601 Service Pack 1, java.version=, java.vendor=}
    has deletions [delFileName=_3_2.del]
    test: open reader.........OK [38 deleted docs]
    test: fields..............OK [3 fields]
    test: field norms.........OK [0 fields]
    test: terms, freq, prox...OK [35 terms; 114 terms/docs pairs; 0 tokens]
    test: stored fields.......OK [0 total field count; avg NaN fields per doc]
    test: term vectors........OK [0 total vector count; avg NaN term/freq vector fields per doc]

  5 of 9: name=_4 docCount=1
    compound=True
    hasProx=True
    numFiles=1
    size (MB)=0.00
    diagnostics = {os=Windows_NT, lucene.version=2.9.4.1, source=flush, os.arch=AMD64, os.version=Microsoft Windows NT 6.1.7601 Service Pack 1, java.version=, java.vendor=}
    no deletions
    test: open reader.........OK
    test: fields..............OK [3 fields]
    test: field norms.........OK [0 fields]
    test: terms, freq, prox...OK [3 terms; 3 terms/docs pairs; 3 tokens]
    test: stored fields.......OK [2 total field count; avg 2.00 fields per doc]
    test: term vectors........OK [0 total vector count; avg 0.00 term/freq vector fields per doc]

  6 of 9: name=_5 docCount=34
    compound=True
    hasProx=True
    numFiles=2
    size (MB)=0.00
    diagnostics = {os=Windows_NT, lucene.version=2.9.4.1, source=flush, os.arch=AMD64, os.version=Microsoft Windows NT 6.1.7601 Service Pack 1, java.version=, java.vendor=}
    has deletions [delFileName=_5_2.del]
    test: open reader.........OK [34 deleted docs]
    test: fields..............OK [3 fields]
    test: field norms.........OK [0 fields]
    test: terms, freq, prox...OK [33 terms; 102 terms/docs pairs; 0 tokens]
    test: stored fields.......OK [0 total field count; avg NaN fields per doc]
    test: term vectors........OK [0 total vector count; avg NaN term/freq vector fields per doc]

  7 of 9: name=_6 docCount=3
    compound=True
    hasProx=True
    numFiles=1
    size (MB)=0.00
    diagnostics = {os=Windows_NT, lucene.version=2.9.4.1, source=flush, os.arch=AMD64, os.version=Microsoft Windows NT 6.1.7601 Service Pack 1, java.version=, java.vendor=}
    no deletions
    test: open reader.........OK
    test: fields..............OK [3 fields]
    test: field norms.........OK [0 fields]
    test: terms, freq, prox...OK [5 terms; 9 terms/docs pairs; 9 tokens]
    test: stored fields.......OK [6 total field count; avg 2.00 fields per doc]
    test: term vectors........OK [0 total vector count; avg 0.00 term/freq vector fields per doc]

  8 of 9: name=_7 docCount=32
    compound=True
    hasProx=True
    numFiles=1
    size (MB)=0.00
    diagnostics = {os=Windows_NT, lucene.version=2.9.4.1, source=flush, os.arch=AMD64, os.version=Microsoft Windows NT 6.1.7601 Service Pack 1, java.version=, java.vendor=}
    no deletions
    test: open reader.........OK
    test: fields..............OK [3 fields]
    test: field norms.........OK [0 fields]
    test: terms, freq, prox...OK [31 terms; 96 terms/docs pairs; 96 tokens]
    test: stored fields.......OK [64 total field count; avg 2.00 fields per doc]
    test: term vectors........OK [0 total vector count; avg 0.00 term/freq vector fields per doc]

  9 of 9: name=_8 docCount=1
    compound=True
    hasProx=True
    numFiles=1
    size (MB)=0.00
    diagnostics = {os=Windows_NT, lucene.version=2.9.4.1, source=flush, os.arch=AMD64, os.version=Microsoft Windows NT 6.1.7601 Service Pack 1, java.version=, java.vendor=}
    no deletions
    test: open reader.........OK
    test: fields..............OK [3 fields]
    test: field norms.........OK [0 fields]
    test: terms, freq, prox...OK [3 terms; 3 terms/docs pa",
2012-04-18 07:52:40.4079,Raven.Database.Indexing.Index.Indexing,Debug,Creating index for Profile/ByBookTitle,
2012-04-18 07:52:40.4229,Raven.Database.Indexing.IndexStorage.Startup,Debug,Loading saved index Raven/DocumentsByEntityName,
2012-04-18 07:52:40.4229,Raven.Database.Indexing.IndexStorage.Startup,Warn,"Unclean shutdown detected on Raven/DocumentsByEntityName, checking the index for errors. This may take a while.",
2012-04-18 07:52:40.4569,Raven.Database.Indexing.IndexStorage.Startup,Warn,"Checking index Raven/DocumentsByEntityName took: 00:00:00.0320517, clean: True",
2012-04-18 07:52:40.4569,Raven.Database.Indexing.IndexStorage,Warn,"Segments file=segments_6 numSegments=5 version=FORMAT_DIAGNOSTICS [Lucene 2.9]
  1 of 5: name=_0 docCount=60
    compound=True
    hasProx=True
    numFiles=2
    size (MB)=0.00
    diagnostics = {os=Windows_NT, lucene.version=2.9.4.1, source=flush, os.arch=AMD64, os.version=Microsoft Windows NT 6.1.7601 Service Pack 1, java.version=, java.vendor=}
    has deletions [delFileName=_0_1.del]
    test: open reader.........OK [1 deleted docs]
    test: fields..............OK [3 fields]
    test: field norms.........OK [0 fields]
    test: terms, freq, prox...OK [84 terms; 180 terms/docs pairs; 177 tokens]
    test: stored fields.......OK [59 total field count; avg 1.00 fields per doc]
    test: term vectors........OK [0 total vector count; avg 0.00 term/freq vector fields per doc]

  2 of 5: name=_1 docCount=1
    compound=True
    hasProx=True
    numFiles=2
    size (MB)=0.00
    diagnostics = {os=Windows_NT, lucene.version=2.9.4.1, source=flush, os.arch=AMD64, os.version=Microsoft Windows NT 6.1.7601 Service Pack 1, java.version=, java.vendor=}
    has deletions [delFileName=_1_1.del]
    test: open reader.........OK [1 deleted docs]
    test: fields..............OK [3 fields]
    test: field norms.........OK [0 fields]
    test: terms, freq, prox...OK [3 terms; 3 terms/docs pairs; 0 tokens]
    test: stored fields.......OK [0 total field count; avg NaN fields per doc]
    test: term vectors........OK [0 total vector count; avg NaN term/freq vector fields per doc]

  3 of 5: name=_2 docCount=1
    compound=True
    hasProx=True
    numFiles=2
    size (MB)=0.00
    diagnostics = {os=Windows_NT, lucene.version=2.9.4.1, source=flush, os.arch=AMD64, os.version=Microsoft Windows NT 6.1.7601 Service Pack 1, java.version=, java.vendor=}
    has deletions [delFileName=_2_1.del]
    test: open reader.........OK [1 deleted docs]
    test: fields..............OK [3 fields]
    test: field norms.........OK [0 fields]
    test: terms, freq, prox...OK [3 terms; 3 terms/docs pairs; 0 tokens]
    test: stored fields.......OK [0 total field count; avg NaN fields per doc]
    test: term vectors........OK [0 total vector count; avg NaN term/freq vector fields per doc]

  4 of 5: name=_3 docCount=1
    compound=True
    hasProx=True
    numFiles=2
    size (MB)=0.00
    diagnostics = {os=Windows_NT, lucene.version=2.9.4.1, source=flush, os.arch=AMD64, os.version=Microsoft Windows NT 6.1.7601 Service Pack 1, java.version=, java.vendor=}
    has deletions [delFileName=_3_1.del]
    test: open reader.........OK [1 deleted docs]
    test: fields..............OK [3 fields]
    test: field norms.........OK [0 fields]
    test: terms, freq, prox...OK [3 terms; 3 terms/docs pairs; 0 tokens]
    test: stored fields.......OK [0 total field count; avg NaN fields per doc]
    test: term vectors........OK [0 total vector count; avg NaN term/freq vector fields per doc]

  5 of 5: name=_4 docCount=1
    compound=True
    hasProx=True
    numFiles=1
    size (MB)=0.00
    diagnostics = {os=Wi",
2012-04-18 07:52:40.4569,Raven.Database.Indexing.Index.Indexing,Debug,Creating index for Raven/DocumentsByEntityName,
2012-04-18 07:52:40.4569,Raven.Database.Indexing.IndexStorage.Startup,Debug,Loading saved index Temp/Profiles/ByAspNetUserGuid,
2012-04-18 07:52:40.6079,Raven.Database.Indexing.Index.Indexing,Debug,Creating index for Temp/Profiles/ByAspNetUserGuid,
2012-04-18 07:52:40.6079,Raven.Database.Indexing.IndexStorage.Startup,Debug,Loading saved index Temp/Profiles/ByEmail,
2012-04-18 07:52:40.6079,Raven.Database.Indexing.Index.Indexing,Debug,Creating index for Temp/Profiles/ByEmail,
2012-04-18 07:52:40.6079,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Backup/Status' was not found,
2012-04-18 07:52:40.6079,Raven.Database.Indexing.IndexStorage,Info,Deleting index Temp/Profiles/ByAspNetUserGuid,
2012-04-18 07:52:40.6269,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 1 because: DELETE INDEX Temp/Profiles/ByAspNetUserGuid,
2012-04-18 07:52:40.6269,Raven.Database.Indexing.IndexStorage,Info,Deleting index Temp/Profiles/ByEmail,
2012-04-18 07:52:40.6269,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 2 because: DELETE INDEX Temp/Profiles/ByEmail,
2012-04-18 07:52:40.6269,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-04-18 07:52:40.6269,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 2, for: ReducingExecuter, will wait for additional work",
2012-04-18 07:52:40.6269,Raven.Database.Server.HttpServer,Debug,"Request #   2: GET     - 3,370 ms - BiggerShelf - 404 - /docs/Raven/Replication/Destinations",
2012-04-18 07:52:40.6419,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 2, for: IndexingExecuter, will wait for additional work",
2012-04-18 07:52:40.7399,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Profiles,
2012-04-18 07:52:40.9228,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'profiles/2' was found,
2012-04-18 07:52:41.0078,Raven.Database.Server.HttpServer,Debug,"Request #   3: GET     - 3,078 ms - BiggerShelf - 200 - /indexes/dynamic/Profiles?query=&start=0&pageSize=1&aggregation=None",
2012-04-18 07:52:41.0078,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Profiles
	Time: 277 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 8 total.
",
2012-04-18 07:52:41.1968,Raven.Database.Server.HttpServer,Debug,Request #   4: HEAD    -     0 ms - BiggerShelf - 200 - /indexes/Profile/ByBookId,
2012-04-18 07:52:41.7388,Raven.Database.Server.HttpServer,Debug,Request #   5: PUT     -    74 ms - BiggerShelf - 201 - /indexes/Profile/ByBookId,
2012-04-18 07:52:41.7388,Raven.Database.Server.HttpServer,Debug,Request #   6: HEAD    -     0 ms - BiggerShelf - 200 - /indexes/Book/ByTitle,
2012-04-18 07:52:41.7448,Raven.Database.Server.HttpServer,Debug,Request #   7: PUT     -     1 ms - BiggerShelf - 201 - /indexes/Book/ByTitle,
2012-04-18 07:52:41.7448,Raven.Database.Server.HttpServer,Debug,Request #   8: HEAD    -     0 ms - BiggerShelf - 200 - /indexes/Profile/ByBookTitle,
2012-04-18 07:52:41.7448,Raven.Database.Server.HttpServer,Debug,Request #   9: PUT     -     0 ms - BiggerShelf - 201 - /indexes/Profile/ByBookTitle,
2012-04-18 08:04:12.8584,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Databases/BiggerShelf' was found,
2012-04-18 08:04:12.8584,Raven.Database.Server.HttpServer,Debug,Request #  10: GET     -     0 ms - <default>  - 200 - /docs/Raven/Databases/BiggerShelf,
2012-04-18 08:04:12.9554,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Profiles,
2012-04-18 08:04:12.9554,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'profiles/2' was found,
2012-04-18 08:04:12.9554,Raven.Database.Server.HttpServer,Debug,Request #  11: GET     -     3 ms - BiggerShelf - 200 - /indexes/dynamic/Profiles?query=&start=0&pageSize=1&aggregation=None,
2012-04-18 08:04:12.9554,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Profiles
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 8 total.
",
2012-04-18 08:04:13.1384,Raven.Database.Server.HttpServer,Debug,Request #  12: HEAD    -     0 ms - BiggerShelf - 200 - /indexes/Profile/ByBookId,
2012-04-18 08:04:13.1754,Raven.Database.Server.HttpServer,Debug,Request #  13: PUT     -     0 ms - BiggerShelf - 201 - /indexes/Profile/ByBookId,
2012-04-18 08:04:13.1754,Raven.Database.Server.HttpServer,Debug,Request #  14: HEAD    -     0 ms - BiggerShelf - 200 - /indexes/Book/ByTitle,
2012-04-18 08:04:13.1754,Raven.Database.Server.HttpServer,Debug,Request #  15: PUT     -     0 ms - BiggerShelf - 201 - /indexes/Book/ByTitle,
2012-04-18 08:04:13.1754,Raven.Database.Server.HttpServer,Debug,Request #  16: HEAD    -     0 ms - BiggerShelf - 200 - /indexes/Profile/ByBookTitle,
2012-04-18 08:04:13.1884,Raven.Database.Server.HttpServer,Debug,Request #  17: PUT     -     0 ms - BiggerShelf - 201 - /indexes/Profile/ByBookTitle,
2012-04-18 08:04:13.2074,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-04-18 08:04:13.2074,Raven.Database.Server.HttpServer,Debug,Request #  18: GET     -     0 ms - BiggerShelf - 404 - /docs/Raven/Replication/Destinations,
2012-04-18 08:04:44.0504,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Databases/BiggerShelf' was found,
2012-04-18 08:04:44.0504,Raven.Database.Server.HttpServer,Debug,Request #  19: GET     -     1 ms - <default>  - 200 - /docs/Raven/Databases/BiggerShelf,
2012-04-18 08:04:44.1474,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Profiles,
2012-04-18 08:04:44.1484,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'profiles/2' was found,
2012-04-18 08:04:44.1484,Raven.Database.Server.HttpServer,Debug,Request #  20: GET     -     3 ms - BiggerShelf - 200 - /indexes/dynamic/Profiles?query=&start=0&pageSize=1&aggregation=None,
2012-04-18 08:04:44.1484,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Profiles
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 8 total.
",
2012-04-18 08:04:44.3094,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-04-18 08:04:44.3094,Raven.Database.Server.HttpServer,Debug,Request #  21: GET     -     4 ms - BiggerShelf - 404 - /docs/Raven/Replication/Destinations,
2012-04-18 08:04:44.3394,Raven.Database.Server.HttpServer,Debug,Request #  22: HEAD    -     0 ms - BiggerShelf - 200 - /indexes/Profile/ByBookId,
2012-04-18 08:04:44.3714,Raven.Database.Server.HttpServer,Debug,Request #  23: PUT     -     0 ms - BiggerShelf - 201 - /indexes/Profile/ByBookId,
2012-04-18 08:04:44.3714,Raven.Database.Server.HttpServer,Debug,Request #  24: HEAD    -     0 ms - BiggerShelf - 200 - /indexes/Book/ByTitle,
2012-04-18 08:04:44.3824,Raven.Database.Server.HttpServer,Debug,Request #  25: PUT     -     0 ms - BiggerShelf - 201 - /indexes/Book/ByTitle,
2012-04-18 08:04:44.3824,Raven.Database.Server.HttpServer,Debug,Request #  26: HEAD    -     0 ms - BiggerShelf - 200 - /indexes/Profile/ByBookTitle,
2012-04-18 08:04:44.3824,Raven.Database.Server.HttpServer,Debug,Request #  27: PUT     -     0 ms - BiggerShelf - 201 - /indexes/Profile/ByBookTitle,
2012-04-18 08:09:45.5236,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-04-18 08:09:45.5236,Raven.Database.Server.HttpServer,Debug,Request #  28: GET     -     0 ms - BiggerShelf - 404 - /docs/Raven/Replication/Destinations,
2012-04-18 08:25:16.4271,Raven.Database.Indexing.WorkContext,Debug,Stopping background workers,
2012-04-18 08:52:15.9370,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 0, for: ReducingExecuter, will wait for additional work",
2012-04-18 08:52:15.9370,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 0, for: IndexingExecuter, will wait for additional work",
2012-04-18 09:03:18.3110,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Databases/BiggerShelf' was found,
2012-04-18 09:03:18.3770,Raven.Database.Impl.DocumentCacher,Info,"MemoryCache Settings:
  PhysicalMemoryLimit = 99
  CacheMemoryLimit    = 3213885440
  PollingInterval     = 00:02:00",
2012-04-18 09:03:18.3800,Raven.Storage.Esent.TransactionalStorage,Info,"Esent Settings:
  MaxVerPages      = 32768
  CacheSizeMax     = 262144
  DatabasePageSize = 4096",
2012-04-18 09:03:18.8790,Raven.Database.Storage.IndexDefinitionStorage,Info,"New index Book%2fByTitle:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Book_2fByTitle : AbstractViewGenerator
{
	public Index_Book_2fByTitle()
	{
		this.ViewText = @""docs.Books
	.Select(book => new () {Title = book.Title, Id = book.__document_id})
results
	.GroupBy(result => result.Id)
	.SelectMany(g => g, (g, book) => new () {Title = book.Title, Id = book.Id})

"";
		this.ForEntityNames.Add(""Books"");
		this.AddMapDefinition(docs => docs.Where(__document => __document[""@metadata""][""Raven-Entity-Name""] == ""Books"").Select((Func<dynamic, dynamic>)(book => new { Title = book.Title, Id = book.__document_id, __document_id = book.__document_id })));
		this.ReduceDefinition = results => results.GroupBy((Func<dynamic, dynamic>)(result => result.Id)).SelectMany((Func<dynamic, IEnumerable<dynamic>>)(g => (IEnumerable<dynamic>)(g)), (Func<dynamic, dynamic, dynamic>)((g, book) => new { Title = book.Title, Id = book.Id }));
		this.GroupByExtraction = result => result.Id;
		this.AddField(""Title"");
		this.AddField(""Id"");
	}
}

Compiled to:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Book_2fByTitle : AbstractViewGenerator
{
	public Index_Book_2fByTitle()
	{
		this.ViewText = @""docs.Books
	.Select(book => new () {Title = book.Title, Id = book.__document_id})
results
	.GroupBy(result => result.Id)
	.SelectMany(g => g, (g, book) => new () {Title = book.Title, Id = book.Id})

"";
		this.ForEntityNames.Add(""Books"");
		this.AddMapDefinition(docs => docs.Where(__document => __document[""@metadata""][""Raven-Entity-Name""] == ""Books"").Select((Func<dynamic, dynamic>)(book => new { Title = book.Title, Id = book.__document_id, __document_id = book.__document_id })));
		this.ReduceDefinition = results => results.GroupBy((Func<dynamic, dynamic>)(result => result.Id)).SelectMany((Func<dynamic, IEnumerable<dynamic>>)(g => (IEnumerable<dynamic>)(g)), (Func<dynamic, dynamic, dynamic>)((g, book) => new { Title = book.Title, Id = book.Id }));
		this.GroupByExtraction = result => result.Id;
		this.AddField(""Title"");
		this.AddField(""Id"");
	}
}
",
